"","n","n_t","zeta","Q","scenario_id","rank","iteration_id","save_model","dsim_seed","model_seed","start_gamma","start_emiss"
"86",20,1600,2,0.1,"877860f7ff09935a9ad788d21dec15bf",18,"dea32ed8d79533f757b58e975b91150e",TRUE,236972,8128319,"{
  ""tpm"": [0.5143, 0.2429, 0.2429, 0.2429, 0.5143, 0.2429, 0.2429, 0.2429, 0.5143]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6293, 2.5758, -6.192, 2.4098, 4.2362, 2.5345],
  ""EOG_median_theta"": [6.0657, 2.4477, 1.0388, 2.4643, -4.1621, 2.4582],
  ""EOG_min_beta"": [-6.0905, 2.435, 4.1795, 2.444, -1.0699, 2.4765]
}"
"87",40,1600,1,0.1,"8920bc95bc99d9004856e4c3a763e385",3,"5b6438b4e0be79ccaa89a7195037f38c",TRUE,8765493,6677114,"{
  ""tpm"": [0.6246, 0.1877, 0.1877, 0.1877, 0.6246, 0.1877, 0.1877, 0.1877, 0.6246]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5372, 1.5968, -5.9358, 1.4253, 4.2823, 1.4152],
  ""EOG_median_theta"": [6.0245, 1.5799, 1.2521, 1.5409, -4.1263, 1.4722],
  ""EOG_min_beta"": [-5.9604, 1.5372, 4.1697, 1.4857, -1.3157, 1.5381]
}"
"88",40,1600,1,0.1,"8920bc95bc99d9004856e4c3a763e385",15,"9ac30cd6dafcd13841194d8b8a06a224",TRUE,4840584,7137496,"{
  ""tpm"": [0.5396, 0.2302, 0.2302, 0.2302, 0.5396, 0.2302, 0.2302, 0.2302, 0.5396]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.689, 1.5133, -5.9404, 1.5208, 4.1299, 1.4858],
  ""EOG_median_theta"": [5.9852, 1.4984, 0.9057, 1.5768, -3.8513, 1.5217],
  ""EOG_min_beta"": [-5.8467, 1.5618, 4.0018, 1.5192, -1.3701, 1.4026]
}"
"89",40,1600,2,0.2,"8ad90845ac7761f73e90abe72f883994",5,"3c9fc508238a5457f9d3fb90e6e1552e",TRUE,3876054,7130351,"{
  ""tpm"": [0.6824, 0.1588, 0.1588, 0.1588, 0.6824, 0.1588, 0.1588, 0.1588, 0.6824]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6696, 2.5917, -5.9964, 2.5347, 4.0768, 2.5176],
  ""EOG_median_theta"": [5.8267, 2.5913, 1.1282, 2.4632, -3.9208, 2.4964],
  ""EOG_min_beta"": [-5.9505, 2.4842, 3.9123, 2.4567, -1.1887, 2.4342]
}"
"90",40,1600,2,0.2,"8ad90845ac7761f73e90abe72f883994",8,"4c811f6c0aa608f4f21c54ce620f03c3",TRUE,1601718,2844838,"{
  ""tpm"": [0.6256, 0.1872, 0.1872, 0.1872, 0.6256, 0.1872, 0.1872, 0.1872, 0.6256]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.573, 2.4789, -6.0567, 2.4334, 4.1386, 2.5911],
  ""EOG_median_theta"": [5.8248, 2.4479, 1.0735, 2.5726, -3.8662, 2.4103],
  ""EOG_min_beta"": [-6.0166, 2.5153, 4.1408, 2.5873, -1.0089, 2.5656]
}"
"91",80,1600,0.5,0.1,"96a505b29ff09d223b5bb8d28fbb2067",17,"aa5c22018c32c56901b7dd4a1c48fdea",TRUE,1427406,7797160,"{
  ""tpm"": [0.6248, 0.1876, 0.1876, 0.1876, 0.6248, 0.1876, 0.1876, 0.1876, 0.6248]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5655, 1.051, -6.057, 1.0941, 4.04, 1.0376],
  ""EOG_median_theta"": [6.1697, 0.9948, 1.1197, 1.0892, -4.0255, 1.0615],
  ""EOG_min_beta"": [-5.8595, 1.0846, 3.8128, 0.9043, -1.1817, 0.9783]
}"
"92",80,1600,0.5,0.1,"96a505b29ff09d223b5bb8d28fbb2067",26,"1aac2c99390b7762ab6e677b76ae691f",TRUE,703924,1164091,"{
  ""tpm"": [0.537, 0.2315, 0.2315, 0.2315, 0.537, 0.2315, 0.2315, 0.2315, 0.537]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5365, 0.9649, -6.048, 1.0662, 4.0615, 0.9661],
  ""EOG_median_theta"": [5.9103, 0.9887, 1.0401, 1.0677, -3.8929, 1.05],
  ""EOG_min_beta"": [-5.8336, 0.9389, 4.1056, 0.9551, -1.0614, 1.055]
}"
"93",80,1600,1,0.2,"9b68bfacfe6d0a72c612f53fd9152ea5",20,"4042b65712693c7367e6193d39f06d3a",TRUE,9304282,7825716,"{
  ""tpm"": [0.5554, 0.2223, 0.2223, 0.2223, 0.5554, 0.2223, 0.2223, 0.2223, 0.5554]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5664, 1.519, -5.8863, 1.435, 4.1624, 1.5346],
  ""EOG_median_theta"": [5.8981, 1.593, 1.0976, 1.4965, -3.8873, 1.4839],
  ""EOG_min_beta"": [-5.8962, 1.4509, 3.9307, 1.5423, -1.1285, 1.5358]
}"
"94",80,1600,1,0.2,"9b68bfacfe6d0a72c612f53fd9152ea5",24,"7b2f422d164d309a758fe327f97f803e",TRUE,3419311,3963455,"{
  ""tpm"": [0.7797, 0.1102, 0.1102, 0.1102, 0.7797, 0.1102, 0.1102, 0.1102, 0.7797]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4322, 1.5239, -5.9013, 1.479, 4.2788, 1.4334],
  ""EOG_median_theta"": [5.8749, 1.5042, 1.1129, 1.4673, -4.0049, 1.4866],
  ""EOG_min_beta"": [-5.9803, 1.572, 3.8021, 1.4829, -1.0285, 1.4491]
}"
"95",20,800,0.5,0.2,"9bf1e3908cc36f74664b0135f9bb2474",15,"3ff2314fb615a5ac290f5c964f1daea9",TRUE,9803745,9091439,"{
  ""tpm"": [0.7352, 0.1324, 0.1324, 0.1324, 0.7352, 0.1324, 0.1324, 0.1324, 0.7352]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5596, 1.0145, -6.1935, 0.952, 4.287, 1.0372],
  ""EOG_median_theta"": [5.8688, 0.9588, 1.2737, 0.9132, -3.842, 1.0806],
  ""EOG_min_beta"": [-6.1977, 0.9448, 4.0659, 0.9837, -1.1437, 0.9118]
}"
"96",20,800,0.5,0.2,"9bf1e3908cc36f74664b0135f9bb2474",22,"d30f59a27f530f597d68c9a96e7e5933",TRUE,7322396,1531908,"{
  ""tpm"": [0.626, 0.187, 0.187, 0.187, 0.626, 0.187, 0.187, 0.187, 0.626]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6229, 1.0238, -6.1842, 1.0772, 4.0531, 1.0983],
  ""EOG_median_theta"": [5.8697, 1.0285, 1.1892, 1.0967, -3.926, 0.9334],
  ""EOG_min_beta"": [-6.0575, 0.9712, 4.1758, 1.0552, -1.3792, 0.9504]
}"
"97",40,400,1,0.2,"9d28fec6d56f1807443d3fb969af2d1b",1,"31394074f11fb1fabc31f19b8ccedb8e",TRUE,290501,9085865,"{
  ""tpm"": [0.68, 0.16, 0.16, 0.16, 0.68, 0.16, 0.16, 0.16, 0.68]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6828, 1.5684, -6.0991, 1.5421, 4.1497, 1.4704],
  ""EOG_median_theta"": [6.1845, 1.4611, 1.2992, 1.5545, -4.1561, 1.5976],
  ""EOG_min_beta"": [-6.1382, 1.4842, 3.8578, 1.4802, -1.0182, 1.5558]
}"
"98",40,400,1,0.2,"9d28fec6d56f1807443d3fb969af2d1b",22,"a8e6a10bcdf82052e1aa7ec528df3b69",TRUE,8049917,1554031,"{
  ""tpm"": [0.7772, 0.1114, 0.1114, 0.1114, 0.7772, 0.1114, 0.1114, 0.1114, 0.7772]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6517, 1.4451, -6.0545, 1.5889, 4.1739, 1.4044],
  ""EOG_median_theta"": [6.0757, 1.4144, 0.9465, 1.4105, -4.0975, 1.4078],
  ""EOG_min_beta"": [-5.9747, 1.4617, 3.8698, 1.5194, -1.2325, 1.4561]
}"
"99",20,400,0.5,0.1,"a0ed7f7370c083df52dfb644d2718037",7,"9d57669051d89b5d8ad0c3e653b03db6",TRUE,2714041,4016591,"{
  ""tpm"": [0.7021, 0.1489, 0.1489, 0.1489, 0.7021, 0.1489, 0.1489, 0.1489, 0.7021]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3689, 0.9289, -6.1192, 0.9989, 4.0584, 1.0474],
  ""EOG_median_theta"": [5.8296, 1.0029, 0.958, 1.0958, -4.0809, 0.9969],
  ""EOG_min_beta"": [-6.1988, 0.9878, 3.8013, 1.0512, -1.0095, 0.9659]
}"
"100",20,400,0.5,0.1,"a0ed7f7370c083df52dfb644d2718037",18,"62883549d173d19b20f9acf9bb1f29b8",TRUE,6056147,6562268,"{
  ""tpm"": [0.7674, 0.1163, 0.1163, 0.1163, 0.7674, 0.1163, 0.1163, 0.1163, 0.7674]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3909, 0.9083, -5.8741, 0.9792, 4.3431, 0.9209],
  ""EOG_median_theta"": [6.1522, 0.9994, 1.1048, 0.972, -3.9457, 1.0005],
  ""EOG_min_beta"": [-6.1041, 0.9648, 3.8218, 0.9532, -1.3582, 0.9242]
}"
"101",20,400,0.5,0.2,"a0efd0e166f0796266566134cd125b5d",15,"e28ef19607ac01b51d602e587de1c305",TRUE,8803673,8126730,"{
  ""tpm"": [0.7798, 0.1101, 0.1101, 0.1101, 0.7798, 0.1101, 0.1101, 0.1101, 0.7798]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.308, 0.9103, -6.1373, 1.0923, 4.3751, 1.0845],
  ""EOG_median_theta"": [6.0493, 0.9632, 1.1184, 0.9403, -4.1148, 0.9589],
  ""EOG_min_beta"": [-5.9681, 1.0548, 3.9799, 1.0482, -1.3789, 1.0438]
}"
"102",20,400,0.5,0.2,"a0efd0e166f0796266566134cd125b5d",22,"82e9e04e5e70ad74764f643b7bd47962",TRUE,2859041,3472884,"{
  ""tpm"": [0.5418, 0.2291, 0.2291, 0.2291, 0.5418, 0.2291, 0.2291, 0.2291, 0.5418]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.449, 0.9422, -5.8843, 1.0068, 4.0153, 1.0856],
  ""EOG_median_theta"": [6.0007, 0.9343, 1.0009, 1.0463, -4.1184, 0.9649],
  ""EOG_min_beta"": [-5.9408, 1.0279, 3.8442, 0.9342, -1.3158, 0.9959]
}"
"103",20,400,2,0.4,"a110ff10cc1a24ea1e3afd5d1084929e",8,"9f0f6612e52fba1ce867b070bdaac530",TRUE,1978455,7402086,"{
  ""tpm"": [0.7105, 0.1448, 0.1448, 0.1448, 0.7105, 0.1448, 0.1448, 0.1448, 0.7105]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6114, 2.4853, -5.9006, 2.4419, 4.0109, 2.576],
  ""EOG_median_theta"": [6.0841, 2.5247, 0.9298, 2.417, -4.1942, 2.5031],
  ""EOG_min_beta"": [-6.1615, 2.5075, 4.1302, 2.4842, -1.0381, 2.5464]
}"
"104",20,400,2,0.4,"a110ff10cc1a24ea1e3afd5d1084929e",11,"f4ac703b78d01e828435512949690d13",TRUE,958865,1250174,"{
  ""tpm"": [0.7267, 0.1367, 0.1367, 0.1367, 0.7267, 0.1367, 0.1367, 0.1367, 0.7267]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5822, 2.4739, -5.958, 2.5442, 4.3963, 2.4649],
  ""EOG_median_theta"": [6.0842, 2.4937, 1.2575, 2.5177, -3.997, 2.4448],
  ""EOG_min_beta"": [-6.0664, 2.4588, 4.1159, 2.5018, -1.3293, 2.4677]
}"
"105",80,1600,0.5,0.4,"afddd8e88df7ea809d692e3516ef4a70",5,"3183997a6f8b85dbe12c73ebc2cf0e88",TRUE,2163638,9943405,"{
  ""tpm"": [0.6256, 0.1872, 0.1872, 0.1872, 0.6256, 0.1872, 0.1872, 0.1872, 0.6256]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.569, 1.0012, -5.8721, 0.946, 4.0065, 1.0583],
  ""EOG_median_theta"": [5.9422, 0.9936, 1.1436, 0.9912, -4.0427, 0.9855],
  ""EOG_min_beta"": [-5.8876, 0.9795, 3.8268, 1.088, -1.2878, 1.0792]
}"
"106",80,1600,0.5,0.4,"afddd8e88df7ea809d692e3516ef4a70",29,"752e8e56165e764d0fcd2cdefe6a9132",TRUE,2337173,5241468,"{
  ""tpm"": [0.7741, 0.1129, 0.1129, 0.1129, 0.7741, 0.1129, 0.1129, 0.1129, 0.7741]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5381, 1.0701, -5.9886, 1.0371, 4.2336, 0.9171],
  ""EOG_median_theta"": [6.1853, 1.0308, 1.0413, 0.9437, -3.8904, 1.0124],
  ""EOG_min_beta"": [-6.0763, 0.91, 4.1807, 1.0093, -1.132, 1.0415]
}"
"107",20,1600,2,0.2,"b3d7cbac75e4dd8b3302793f407354c1",2,"4f41ff9d65594a771fac6df80a5f611b",TRUE,4953320,4482131,"{
  ""tpm"": [0.5796, 0.2102, 0.2102, 0.2102, 0.5796, 0.2102, 0.2102, 0.2102, 0.5796]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6046, 2.478, -5.9887, 2.5546, 4.0774, 2.4232],
  ""EOG_median_theta"": [5.9633, 2.5007, 1.2445, 2.5911, -4.194, 2.5373],
  ""EOG_min_beta"": [-5.9145, 2.4871, 3.9594, 2.593, -1.1717, 2.4143]
}"
"108",20,1600,2,0.2,"b3d7cbac75e4dd8b3302793f407354c1",6,"30fae66ecb16dfcdcfa6fcb473f41401",TRUE,1346167,7391462,"{
  ""tpm"": [0.6396, 0.1802, 0.1802, 0.1802, 0.6396, 0.1802, 0.1802, 0.1802, 0.6396]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5585, 2.4538, -6.1992, 2.4174, 4.0919, 2.4776],
  ""EOG_median_theta"": [6.1965, 2.5839, 1.2306, 2.5492, -3.8378, 2.5354],
  ""EOG_min_beta"": [-6.1178, 2.457, 3.8372, 2.4204, -1.1223, 2.5292]
}"
"109",80,800,0.5,0.1,"b86cb65238f5a3f597bbf40f548f0a42",4,"ae9d2bddba0dcaab11c330fb86cf5d91",TRUE,9022294,1138430,"{
  ""tpm"": [0.5876, 0.2062, 0.2062, 0.2062, 0.5876, 0.2062, 0.2062, 0.2062, 0.5876]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3555, 1.0454, -5.9782, 1.0484, 4.0597, 0.9603],
  ""EOG_median_theta"": [5.8267, 1.0692, 0.986, 0.9656, -3.822, 1.0275],
  ""EOG_min_beta"": [-5.9528, 0.9606, 3.9429, 0.9684, -1.3287, 1.0286]
}"
"110",80,800,0.5,0.1,"b86cb65238f5a3f597bbf40f548f0a42",30,"795fea5b3905ed72602207de1ef283ce",TRUE,329630,5326879,"{
  ""tpm"": [0.68, 0.16, 0.16, 0.16, 0.68, 0.16, 0.16, 0.16, 0.68]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5782, 1.0017, -5.9714, 0.9692, 4.1698, 0.9967],
  ""EOG_median_theta"": [5.9493, 0.9353, 1.1376, 0.9497, -3.9082, 1.0767],
  ""EOG_min_beta"": [-6.0251, 1.026, 4.0543, 1.0559, -1.3448, 1.0122]
}"
"111",20,1600,0.5,0.4,"c19d8016f7ec9e69dcdd6bb0f0f38e19",17,"efcb4fb14fbe44087fe20502c6a9b744",TRUE,7315641,4989107,"{
  ""tpm"": [0.6055, 0.1973, 0.1973, 0.1973, 0.6055, 0.1973, 0.1973, 0.1973, 0.6055]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5763, 1.0531, -5.9357, 0.9121, 4.3325, 0.9363],
  ""EOG_median_theta"": [5.8512, 0.9974, 0.9541, 0.9856, -3.8981, 0.9135],
  ""EOG_min_beta"": [-6.0621, 1.0919, 4.0504, 0.9442, -1.2367, 1.0445]
}"
"112",20,1600,0.5,0.4,"c19d8016f7ec9e69dcdd6bb0f0f38e19",30,"44a66efcd687e7660958d5f4835907ba",TRUE,2620552,253035,"{
  ""tpm"": [0.5599, 0.2201, 0.2201, 0.2201, 0.5599, 0.2201, 0.2201, 0.2201, 0.5599]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5628, 1.0344, -5.8775, 1.0297, 4.2452, 1.0227],
  ""EOG_median_theta"": [5.9252, 1.0581, 1.057, 0.9493, -3.8123, 1.0283],
  ""EOG_min_beta"": [-6.0408, 1.0334, 3.8294, 1.0849, -1.3954, 0.9711]
}"
"113",80,400,0.5,0.2,"c654c227ba931d722a4547f88277a1c2",8,"62dff11919b93671258a9612d34abb58",TRUE,1134374,5544477,"{
  ""tpm"": [0.6216, 0.1892, 0.1892, 0.1892, 0.6216, 0.1892, 0.1892, 0.1892, 0.6216]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5377, 1.0471, -5.9322, 1.018, 4.2547, 0.9586],
  ""EOG_median_theta"": [6.0532, 0.9536, 1.2614, 0.9254, -3.8049, 0.9044],
  ""EOG_min_beta"": [-5.9427, 1.0829, 3.9749, 0.9536, -1.0305, 0.9839]
}"
"114",80,400,0.5,0.2,"c654c227ba931d722a4547f88277a1c2",23,"a3f6ed203a215699e5f712db2062b1dd",TRUE,2219144,314581,"{
  ""tpm"": [0.6936, 0.1532, 0.1532, 0.1532, 0.6936, 0.1532, 0.1532, 0.1532, 0.6936]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3222, 1.0569, -5.8146, 1.0747, 4.1439, 0.9274],
  ""EOG_median_theta"": [5.89, 0.9014, 1.0388, 0.9347, -3.9066, 0.9426],
  ""EOG_min_beta"": [-6.1336, 1.093, 3.9521, 0.9963, -1.0766, 1.0393]
}"
"115",80,800,2,0.2,"c9bce6b267a62572f8321325d960ed1a",2,"d2eeb31d6d7c6a4eac512671b712decd",TRUE,9107710,3169668,"{
  ""tpm"": [0.7261, 0.137, 0.137, 0.137, 0.7261, 0.137, 0.137, 0.137, 0.7261]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4416, 2.4778, -5.9915, 2.4027, 4.3019, 2.4215],
  ""EOG_median_theta"": [6.0865, 2.5891, 1.1646, 2.4824, -3.8931, 2.5378],
  ""EOG_min_beta"": [-6.0359, 2.593, 3.8959, 2.4005, -1.0443, 2.4426]
}"
"116",80,800,2,0.2,"c9bce6b267a62572f8321325d960ed1a",15,"9d9f882213577d239eb19e7490fcaf1b",TRUE,6130400,1207520,"{
  ""tpm"": [0.5614, 0.2193, 0.2193, 0.2193, 0.5614, 0.2193, 0.2193, 0.2193, 0.5614]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4716, 2.5327, -6.0631, 2.5518, 4.1776, 2.4285],
  ""EOG_median_theta"": [6.0989, 2.4643, 1.2117, 2.4305, -3.801, 2.4965],
  ""EOG_min_beta"": [-5.8656, 2.4048, 4.1435, 2.438, -1.265, 2.5484]
}"
"117",20,1600,2,0.4,"cbf978820e7d92851ff707fda9aa2108",23,"d0b2f94d3ae2a9d72101a9dd8c4decb5",TRUE,9132515,8743649,"{
  ""tpm"": [0.643, 0.1785, 0.1785, 0.1785, 0.643, 0.1785, 0.1785, 0.1785, 0.643]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.304, 2.4078, -5.8561, 2.5109, 4.2026, 2.523],
  ""EOG_median_theta"": [5.8607, 2.5042, 1.2266, 2.4441, -3.8354, 2.4899],
  ""EOG_min_beta"": [-6.0965, 2.5263, 4.1161, 2.4626, -1.3373, 2.5635]
}"
"118",20,1600,2,0.4,"cbf978820e7d92851ff707fda9aa2108",29,"03deb98058237095bb8b2593d40b99ef",TRUE,1135025,5556034,"{
  ""tpm"": [0.514, 0.243, 0.243, 0.243, 0.514, 0.243, 0.243, 0.243, 0.514]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6485, 2.4562, -5.8651, 2.4811, 4.0811, 2.5797],
  ""EOG_median_theta"": [6.022, 2.406, 1.253, 2.4681, -3.9587, 2.5817],
  ""EOG_min_beta"": [-5.928, 2.4596, 4.059, 2.4613, -1.3083, 2.4974]
}"
"119",40,800,0.5,0.4,"cd3a0db9d045935617e4f8c707d898d2",6,"9dc71bc139f64056a16b9fc137a762fb",TRUE,5244348,3079275,"{
  ""tpm"": [0.7853, 0.1073, 0.1073, 0.1073, 0.7853, 0.1073, 0.1073, 0.1073, 0.7853]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6878, 0.9207, -5.9261, 0.9912, 4.2938, 0.9435],
  ""EOG_median_theta"": [5.9533, 1.0395, 0.9623, 0.9585, -3.8016, 0.9558],
  ""EOG_min_beta"": [-5.9607, 1.0455, 4.1544, 0.9453, -1.04, 0.9351]
}"
"120",40,800,0.5,0.4,"cd3a0db9d045935617e4f8c707d898d2",12,"89bec437ea2f6e06f47c18eee03386a1",TRUE,7259730,2835446,"{
  ""tpm"": [0.6081, 0.196, 0.196, 0.196, 0.6081, 0.196, 0.196, 0.196, 0.6081]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3732, 1.0414, -5.881, 1.0031, 4.2598, 0.9747],
  ""EOG_median_theta"": [5.8348, 1.0677, 1.1292, 1.0538, -3.8626, 1.0599],
  ""EOG_min_beta"": [-6.0312, 1.0216, 4.0988, 0.9371, -1.0066, 0.9472]
}"
"121",40,1600,2,0.4,"d172e142d4ad25cbce1a9e641f7c1d83",2,"89f89d8e0b0281371d511e7953eb1ac8",TRUE,2914856,6837721,"{
  ""tpm"": [0.7489, 0.1255, 0.1255, 0.1255, 0.7489, 0.1255, 0.1255, 0.1255, 0.7489]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.592, 2.5621, -5.8392, 2.4538, 4.2699, 2.5593],
  ""EOG_median_theta"": [5.857, 2.4855, 0.9136, 2.4015, -4.0222, 2.4196],
  ""EOG_min_beta"": [-6.0379, 2.4635, 4.183, 2.5523, -1.1812, 2.588]
}"
"122",40,1600,2,0.4,"d172e142d4ad25cbce1a9e641f7c1d83",12,"551c9f351845ce01f16ac48509cdb262",TRUE,8220036,4306595,"{
  ""tpm"": [0.7751, 0.1124, 0.1124, 0.1124, 0.7751, 0.1124, 0.1124, 0.1124, 0.7751]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6503, 2.5761, -5.9742, 2.547, 4.2601, 2.4134],
  ""EOG_median_theta"": [6.1221, 2.557, 1.2486, 2.4286, -3.8806, 2.5727],
  ""EOG_min_beta"": [-6.1149, 2.4935, 3.9217, 2.5262, -1.1673, 2.5642]
}"
"123",20,400,1,0.2,"d35807eb3ae0ae256bc412a896266c7e",19,"2ef7bdf0d685ae466ed82110d61cc73a",TRUE,76268,3481213,"{
  ""tpm"": [0.7384, 0.1308, 0.1308, 0.1308, 0.7384, 0.1308, 0.1308, 0.1308, 0.7384]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5309, 1.4917, -6.0767, 1.4717, 4.1419, 1.4854],
  ""EOG_median_theta"": [5.9187, 1.5822, 1.0847, 1.5238, -3.9861, 1.5072],
  ""EOG_min_beta"": [-6.127, 1.5855, 4.1834, 1.4137, -1.0364, 1.4598]
}"
"124",20,400,1,0.2,"d35807eb3ae0ae256bc412a896266c7e",29,"8bba9d8a93a2dd668585944550b7328e",TRUE,2581524,2888062,"{
  ""tpm"": [0.5551, 0.2224, 0.2224, 0.2224, 0.5551, 0.2224, 0.2224, 0.2224, 0.5551]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.34, 1.4546, -6.18, 1.438, 4.3784, 1.4458],
  ""EOG_median_theta"": [6.1754, 1.5381, 1.2866, 1.5634, -4.0108, 1.5682],
  ""EOG_min_beta"": [-5.8457, 1.4924, 3.9824, 1.5473, -1.1568, 1.512]
}"
"125",80,800,2,0.4,"d49163fe6a36dae58d0cb511584150e3",3,"5a3cb7fb39db5b1702542794985a7e43",TRUE,6275150,6497668,"{
  ""tpm"": [0.6558, 0.1721, 0.1721, 0.1721, 0.6558, 0.1721, 0.1721, 0.1721, 0.6558]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5177, 2.4774, -6.1369, 2.4109, 4.2714, 2.5161],
  ""EOG_median_theta"": [5.8736, 2.5032, 0.9258, 2.5211, -4.1965, 2.5628],
  ""EOG_min_beta"": [-5.9053, 2.5193, 4.0294, 2.4356, -1.0268, 2.416]
}"
"126",80,800,2,0.4,"d49163fe6a36dae58d0cb511584150e3",24,"a3024fc1bc51464fb30d4a00d5ae358e",TRUE,9329837,4358178,"{
  ""tpm"": [0.7554, 0.1223, 0.1223, 0.1223, 0.7554, 0.1223, 0.1223, 0.1223, 0.7554]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6605, 2.5237, -5.9984, 2.5167, 4.3964, 2.5538],
  ""EOG_median_theta"": [5.9063, 2.54, 1.0739, 2.5833, -4.0123, 2.5274],
  ""EOG_min_beta"": [-5.9872, 2.406, 3.933, 2.5847, -1.0548, 2.4986]
}"
"127",40,800,1,0.1,"d5e6277d7e68b68c15aed66396670e61",19,"d8c7e6008ca4e3df4065863e4b3edf6b",TRUE,5758910,3142566,"{
  ""tpm"": [0.6505, 0.1747, 0.1747, 0.1747, 0.6505, 0.1747, 0.1747, 0.1747, 0.6505]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4795, 1.5481, -6.1111, 1.4328, 4.1444, 1.4436],
  ""EOG_median_theta"": [6.1334, 1.4769, 0.9116, 1.5737, -4.1812, 1.4493],
  ""EOG_min_beta"": [-6.0192, 1.5673, 3.9613, 1.5932, -1.1386, 1.5313]
}"
"128",40,800,1,0.1,"d5e6277d7e68b68c15aed66396670e61",22,"504a386f6c38cc586dd86420849fcee8",TRUE,4381687,8168165,"{
  ""tpm"": [0.6805, 0.1598, 0.1598, 0.1598, 0.6805, 0.1598, 0.1598, 0.1598, 0.6805]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5647, 1.4187, -6.1068, 1.4815, 4.3999, 1.5677],
  ""EOG_median_theta"": [6.0062, 1.5198, 1.0187, 1.4136, -4.0416, 1.5052],
  ""EOG_min_beta"": [-5.8261, 1.5133, 4.063, 1.5603, -1.3611, 1.4572]
}"
"129",80,800,1,0.1,"d64fa3e588161a3620131493566354a4",2,"be46327912cb313581eb7116f2597191",TRUE,5815865,9287045,"{
  ""tpm"": [0.6414, 0.1793, 0.1793, 0.1793, 0.6414, 0.1793, 0.1793, 0.1793, 0.6414]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6129, 1.4421, -5.9632, 1.4737, 4.3264, 1.5215],
  ""EOG_median_theta"": [6.1671, 1.5301, 1.2622, 1.4267, -4.005, 1.5322],
  ""EOG_min_beta"": [-5.8435, 1.5296, 3.8148, 1.5274, -1.2487, 1.4208]
}"
"130",80,800,1,0.1,"d64fa3e588161a3620131493566354a4",29,"afffca0fd006c54a7ad3237a54836735",TRUE,5390187,1203576,"{
  ""tpm"": [0.545, 0.2275, 0.2275, 0.2275, 0.545, 0.2275, 0.2275, 0.2275, 0.545]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5545, 1.5528, -5.9624, 1.5816, 4.2382, 1.5591],
  ""EOG_median_theta"": [6.0792, 1.4792, 0.9165, 1.4854, -4.0962, 1.5986],
  ""EOG_min_beta"": [-5.9595, 1.4427, 4.1061, 1.5316, -1.3043, 1.5151]
}"
